Year,Month,Month_Numeric,Day,Date,Hour,All_Trains,All_Minutes,Feeding_Trains,Feeding_Minutes,NonFeeding_Trains,NonFeeding_Minutes,EL_type,Outlier_Trains,Outlier_Minutes,Index,Vessel_Total,Vessel_Tanker,Vessel_Cargo,Vessel_Fishing,Vessel_Tug,Vessel_Towing,Vessel_Towing-Large,Vessel_Law,Vessel_Pilot,Vessel_Pleasure,Vessel_Passenger,Vessel_Passenger-Reserved,Vessel_SAR,Vessel_Anti-pollution,Vessel_Spare-Local,Vessel_Military,Vessel_Reserved,Vessel_Reserved for future use,Vessel_Other,Vessel_Unknown,Speed_Slow,Speed_Med,Speed_Fast
2020,May,5,15,2020-5-15,8,49,12,8,2,42,12,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,15,2020-5-15,9,90,26,30,11,67,24,Feeding and non-feeding,0,0,933,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,May,5,15,2020-5-15,10,31,9,5,2,27,9,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,15,2020-5-15,12,17,5,0,0,17,5,Non-feeding,0,0,934,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,May,5,15,2020-5-15,13,0,0,0,0,0,0,None,0,0,935,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020,May,5,15,2020-5-15,16,0,0,0,0,0,0,None,0,0,936,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0
2020,May,5,15,2020-5-15,18,0,0,0,0,0,0,None,0,0,937,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,May,5,15,2020-5-15,19,3,2,1,1,2,1,Feeding and non-feeding,0,0,938,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,May,5,15,2020-5-15,20,22,4,0,0,22,4,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,15,2020-5-15,21,20,6,2,2,18,5,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,15,2020-5-15,22,1709,47,897,36,954,46,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,15,2020-5-15,23,1301,53,789,49,632,51,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,16,2020-5-16,0,514,40,184,27,369,37,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,16,2020-5-16,1,362,43,161,30,230,41,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,16,2020-5-16,2,1291,54,580,49,817,52,Feeding and non-feeding,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,16,2020-5-16,3,374,39,163,29,240,38,Feeding and non-feeding,0,0,939,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,May,5,16,2020-5-16,4,188,32,52,14,148,31,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,16,2020-5-16,5,266,32,50,16,228,32,Feeding and non-feeding,0,0,940,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,May,5,16,2020-5-16,6,13,4,1,1,12,4,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,16,2020-5-16,7,19,6,0,0,19,6,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,16,2020-5-16,8,69,13,19,4,51,13,Feeding and non-feeding,0,0,941,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,May,5,16,2020-5-16,9,4,3,0,0,4,3,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,16,2020-5-16,11,94,8,36,5,63,8,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,16,2020-5-16,12,6,2,0,0,6,2,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,16,2020-5-16,14,0,0,0,0,0,0,None,0,0,942,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2020,May,5,16,2020-5-16,16,0,0,0,0,0,0,None,0,0,943,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,May,5,16,2020-5-16,17,0,0,0,0,0,0,None,0,0,944,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,May,5,16,2020-5-16,18,12,4,0,0,12,4,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,16,2020-5-16,20,0,0,0,0,0,0,None,0,0,945,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,May,5,16,2020-5-16,21,112,24,40,15,82,22,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,16,2020-5-16,22,611,22,330,20,344,22,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,16,2020-5-16,23,300,26,175,18,161,25,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,17,2020-5-17,0,484,40,219,31,303,38,Feeding and non-feeding,0,0,946,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2020,May,5,17,2020-5-17,1,35,9,13,4,27,8,Feeding and non-feeding,0,0,947,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,May,5,17,2020-5-17,2,528,46,257,41,315,44,Feeding and non-feeding,3,2,948,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,May,5,17,2020-5-17,3,2482,58,1511,58,1216,57,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,17,2020-5-17,4,886,41,434,33,531,41,Feeding and non-feeding,2,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,17,2020-5-17,5,29,5,0,0,29,5,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,17,2020-5-17,6,3,3,0,0,3,3,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,17,2020-5-17,7,70,17,7,5,69,17,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,17,2020-5-17,8,41,12,6,5,38,12,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,17,2020-5-17,9,7,3,2,2,6,2,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,17,2020-5-17,15,8,2,8,2,0,0,Feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,17,2020-5-17,17,15,5,7,2,9,4,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,17,2020-5-17,18,18,5,2,2,18,5,Feeding and non-feeding,0,0,949,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,May,5,17,2020-5-17,21,3,2,0,0,3,2,Non-feeding,0,0,950,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,May,5,17,2020-5-17,23,587,36,303,27,332,35,Feeding and non-feeding,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,18,2020-5-18,0,311,30,105,20,226,29,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,18,2020-5-18,1,2041,53,998,52,1169,52,Feeding and non-feeding,2,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,18,2020-5-18,2,604,37,304,31,354,35,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,18,2020-5-18,3,3152,59,1679,59,1706,59,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,18,2020-5-18,4,1320,56,530,45,882,56,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,18,2020-5-18,5,27,6,6,3,23,6,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,18,2020-5-18,6,10,5,0,0,10,5,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,18,2020-5-18,8,0,0,0,0,0,0,None,0,0,951,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,May,5,18,2020-5-18,9,0,0,0,0,0,0,None,0,0,952,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,May,5,18,2020-5-18,10,3,2,0,0,3,2,Non-feeding,0,0,953,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,May,5,18,2020-5-18,11,15,4,0,0,15,4,Non-feeding,0,0,954,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2020,May,5,18,2020-5-18,12,35,11,14,5,25,11,Feeding and non-feeding,0,0,955,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1
2020,May,5,18,2020-5-18,13,55,14,36,8,31,13,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,18,2020-5-18,14,4,3,0,0,4,3,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,18,2020-5-18,15,50,15,16,6,39,13,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,18,2020-5-18,16,3,2,2,2,1,1,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,18,2020-5-18,19,24,9,1,1,23,9,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,18,2020-5-18,20,3,1,0,0,3,1,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,18,2020-5-18,21,362,31,133,22,254,31,Feeding and non-feeding,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,18,2020-5-18,22,89,12,34,9,63,12,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,18,2020-5-18,23,1186,51,674,47,617,48,Feeding and non-feeding,0,0,956,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,May,5,19,2020-5-19,0,2890,60,1753,59,1425,60,Feeding and non-feeding,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,19,2020-5-19,1,1911,46,1129,41,952,46,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,19,2020-5-19,2,2739,53,1590,44,1412,53,Feeding and non-feeding,1,1,957,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
2020,May,5,19,2020-5-19,3,2104,59,1119,59,1153,58,Feeding and non-feeding,4,4,958,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2020,May,5,19,2020-5-19,4,789,36,445,31,405,36,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,19,2020-5-19,5,5,3,0,0,5,3,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,19,2020-5-19,6,4,2,3,1,2,2,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,19,2020-5-19,7,65,16,3,1,64,16,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,19,2020-5-19,9,3,2,0,0,3,2,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,19,2020-5-19,10,6,2,0,0,6,2,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,19,2020-5-19,11,10,4,2,2,8,4,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,19,2020-5-19,12,9,2,0,0,9,2,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,19,2020-5-19,13,16,4,0,0,16,4,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,19,2020-5-19,14,10,5,0,0,10,5,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,19,2020-5-19,15,335,43,58,16,293,43,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,19,2020-5-19,16,36,14,11,7,31,13,Feeding and non-feeding,0,0,959,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2020,May,5,19,2020-5-19,17,0,0,0,0,0,0,None,0,0,960,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2020,May,5,19,2020-5-19,18,59,8,28,2,34,8,Feeding and non-feeding,0,0,961,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,May,5,19,2020-5-19,19,86,18,22,5,65,17,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,19,2020-5-19,20,28,9,9,3,20,8,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,19,2020-5-19,21,52,15,21,8,35,13,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,19,2020-5-19,22,59,11,26,8,41,11,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,19,2020-5-19,23,365,35,109,18,274,34,Feeding and non-feeding,0,0,962,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2020,May,5,20,2020-5-20,0,768,32,391,31,438,31,Feeding and non-feeding,1,1,963,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,May,5,20,2020-5-20,1,2461,57,1238,52,1406,55,Feeding and non-feeding,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,20,2020-5-20,2,167,25,48,13,129,25,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,20,2020-5-20,3,208,31,100,20,123,30,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,20,2020-5-20,4,2,1,0,0,2,1,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,20,2020-5-20,6,0,0,0,0,0,0,None,0,0,964,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2020,May,5,20,2020-5-20,7,1,1,0,0,1,1,Non-feeding,0,0,965,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,May,5,20,2020-5-20,9,1,1,0,0,1,1,Non-feeding,0,0,966,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,May,5,20,2020-5-20,10,5,2,0,0,5,2,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,20,2020-5-20,11,5,3,2,2,4,3,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,20,2020-5-20,12,3,2,0,0,3,2,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,20,2020-5-20,14,13,5,1,1,13,5,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,20,2020-5-20,15,14,6,6,2,10,6,Feeding and non-feeding,0,0,967,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,May,5,20,2020-5-20,16,0,0,0,0,0,0,None,0,0,968,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,May,5,20,2020-5-20,17,0,0,0,0,0,0,None,0,0,969,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,May,5,20,2020-5-20,18,24,8,6,2,18,7,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,20,2020-5-20,19,11,2,0,0,11,2,Non-feeding,0,0,970,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,May,5,20,2020-5-20,20,3,2,0,0,3,2,Non-feeding,0,0,971,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,May,5,20,2020-5-20,21,318,39,58,17,269,39,Feeding and non-feeding,2,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,20,2020-5-20,22,270,24,151,12,141,23,Feeding and non-feeding,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,20,2020-5-20,23,2405,46,1400,45,1236,46,Feeding and non-feeding,2,2,972,5,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0
2020,May,5,21,2020-5-21,0,596,47,278,41,374,45,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,21,2020-5-21,1,457,38,254,29,247,38,Feeding and non-feeding,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,21,2020-5-21,2,180,23,80,17,122,21,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,21,2020-5-21,3,2087,56,1090,54,1149,56,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,21,2020-5-21,4,464,25,195,14,286,24,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,21,2020-5-21,5,9,4,2,2,7,3,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,21,2020-5-21,6,5,3,0,0,5,3,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,21,2020-5-21,7,13,5,2,1,12,5,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,21,2020-5-21,8,27,8,8,4,22,6,Feeding and non-feeding,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,21,2020-5-21,9,43,12,5,2,39,11,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,21,2020-5-21,10,7,4,0,0,7,4,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,21,2020-5-21,11,42,15,3,2,39,14,Feeding and non-feeding,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,21,2020-5-21,12,10,4,4,2,6,2,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,21,2020-5-21,13,0,0,0,0,0,0,None,0,0,973,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2020,May,5,21,2020-5-21,14,5,2,0,0,5,2,Non-feeding,0,0,974,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,May,5,21,2020-5-21,17,0,0,0,0,0,0,None,0,0,975,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,May,5,21,2020-5-21,19,33,8,7,2,29,8,Feeding and non-feeding,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,21,2020-5-21,20,95,11,36,4,66,10,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,21,2020-5-21,21,19,5,6,1,14,5,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,21,2020-5-21,22,11,3,1,1,10,3,Feeding and non-feeding,1,1,976,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,May,5,21,2020-5-21,23,724,54,283,44,469,50,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,22,2020-5-22,0,781,45,471,42,357,40,Feeding and non-feeding,2,1,977,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,May,5,22,2020-5-22,1,79,10,30,6,56,10,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,22,2020-5-22,2,3601,52,2106,51,1861,52,Feeding and non-feeding,0,0,978,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2020,May,5,22,2020-5-22,3,1629,55,793,54,987,55,Feeding and non-feeding,0,0,979,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,May,5,22,2020-5-22,4,23,7,6,3,17,7,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,22,2020-5-22,5,3,1,0,0,3,1,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,22,2020-5-22,6,26,7,5,2,24,7,Feeding and non-feeding,0,0,980,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,May,5,22,2020-5-22,7,74,16,16,6,69,16,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,22,2020-5-22,8,250,34,83,15,178,33,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,22,2020-5-22,9,27,7,5,2,23,7,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,22,2020-5-22,10,168,32,25,6,148,32,Feeding and non-feeding,2,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,22,2020-5-22,11,44,17,4,3,40,16,Feeding and non-feeding,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,22,2020-5-22,12,1,1,0,0,1,1,Non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,22,2020-5-22,14,8,3,1,1,7,2,Feeding and non-feeding,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,May,5,22,2020-5-22,15,18,3,4,1,14,3,Feeding and non-feeding,0,0,981,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
