Year,Month,Month_Numeric,Day,Date,Hour,Minute,All_Trains,Feeding_Trains,NonFeeding_Trains,Outlier_Trains,Vessel_Total,Type_FV,Type_F,Type_MVS,Type_ST,Type_T,Type_MVL,Type_SB,Activity_Transit,Activity_Fishing,Activity_Work,Activity_Stopped,Direct_North,Direct_South,Direct_NA
2017,July,7,10,2017-7-10,14,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,July,7,10,2017-7-10,14,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,July,7,10,2017-7-10,14,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,July,7,10,2017-7-10,14,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,July,7,10,2017-7-10,14,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,July,7,10,2017-7-10,14,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,July,7,10,2017-7-10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,July,7,10,2017-7-10,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,July,7,10,2017-7-10,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,July,7,10,2017-7-10,15,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2017,July,7,10,2017-7-10,15,4,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,2,0,0
2017,July,7,10,2017-7-10,15,5,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,2,0,0
2017,July,7,10,2017-7-10,15,6,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,2,0,0
2017,July,7,10,2017-7-10,15,7,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,2,0,0
2017,July,7,10,2017-7-10,15,8,0,0,0,0,3,2,0,1,0,0,0,0,2,1,0,0,3,0,0
2017,July,7,10,2017-7-10,15,9,0,0,0,0,3,2,0,1,0,0,0,0,2,1,0,0,3,0,0
2017,July,7,10,2017-7-10,15,10,0,0,0,0,3,2,0,1,0,0,0,0,2,1,0,0,3,0,0
2017,July,7,10,2017-7-10,15,11,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,2,0,0
2017,July,7,10,2017-7-10,15,12,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,2,0,0
2017,July,7,10,2017-7-10,15,13,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,2,0,0
2017,July,7,10,2017-7-10,15,14,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,2,0,0
2017,July,7,10,2017-7-10,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2017,July,7,10,2017-7-10,15,16,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2017,July,7,10,2017-7-10,15,17,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,2,0,0
2017,July,7,10,2017-7-10,15,18,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,2,0,0
2017,July,7,10,2017-7-10,15,19,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,2,0,0
2017,July,7,10,2017-7-10,15,20,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,2,0,0
2017,July,7,10,2017-7-10,15,21,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,2,0,0
2017,July,7,10,2017-7-10,15,22,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,2,0,0
2017,July,7,10,2017-7-10,15,23,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,2,0,0
2017,July,7,10,2017-7-10,15,24,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,2,0,0
2017,July,7,10,2017-7-10,15,25,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,2,0,0
2017,July,7,10,2017-7-10,15,26,0,0,0,0,3,1,0,1,0,0,0,1,2,1,0,0,3,0,0
2017,July,7,10,2017-7-10,15,27,0,0,0,0,3,1,0,1,0,0,0,1,2,1,0,0,3,0,0
2017,July,7,10,2017-7-10,15,28,0,0,0,0,2,1,0,0,0,0,0,1,1,1,0,0,2,0,0
2017,July,7,10,2017-7-10,15,29,0,0,0,0,2,1,0,0,0,0,0,1,1,1,0,0,2,0,0
2017,July,7,10,2017-7-10,15,30,0,0,0,0,2,1,0,0,0,0,0,1,1,1,0,0,2,0,0
2017,July,7,10,2017-7-10,15,31,0,0,0,0,2,1,0,0,0,0,0,1,1,1,0,0,2,0,0
2017,July,7,10,2017-7-10,15,32,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
2017,July,7,10,2017-7-10,15,33,0,0,0,0,2,1,0,0,0,0,0,1,2,0,0,0,2,0,0
2017,July,7,10,2017-7-10,15,34,0,0,0,0,2,1,0,0,0,0,0,1,2,0,0,0,2,0,0
2017,July,7,10,2017-7-10,15,35,0,0,0,0,2,1,0,0,0,0,0,1,2,0,0,0,2,0,0
2017,July,7,10,2017-7-10,15,36,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,2,0,0
2017,July,7,10,2017-7-10,15,37,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,2,0,0
2017,July,7,10,2017-7-10,15,38,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,2,0,0
2017,July,7,10,2017-7-10,15,39,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,2,0,0
2017,July,7,10,2017-7-10,15,40,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,2,0,0
2017,July,7,10,2017-7-10,15,41,0,0,0,0,3,1,0,2,0,0,0,0,3,0,0,0,3,0,0
2017,July,7,10,2017-7-10,15,42,0,0,0,0,3,1,0,2,0,0,0,0,3,0,0,0,3,0,0
2017,July,7,10,2017-7-10,15,43,0,0,0,0,3,1,0,2,0,0,0,0,3,0,0,0,3,0,0
2017,July,7,10,2017-7-10,15,44,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2017,July,7,10,2017-7-10,15,45,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2017,July,7,10,2017-7-10,15,46,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2017,July,7,10,2017-7-10,15,47,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2017,July,7,10,2017-7-10,15,48,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2017,July,7,10,2017-7-10,15,49,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2017,July,7,10,2017-7-10,15,50,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2017,July,7,10,2017-7-10,15,51,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,2,0,0
2017,July,7,10,2017-7-10,15,52,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,2,0,0
2017,July,7,10,2017-7-10,15,53,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,2,0,0
2017,July,7,10,2017-7-10,15,54,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,2,0,0
2017,July,7,10,2017-7-10,15,55,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,2,0,0
2017,July,7,10,2017-7-10,15,56,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,2,0,0
2017,July,7,10,2017-7-10,15,57,0,0,0,0,3,1,0,2,0,0,0,0,3,0,0,0,2,1,0
2017,July,7,10,2017-7-10,15,58,0,0,0,0,3,1,0,2,0,0,0,0,3,0,0,0,2,1,0
2017,July,7,10,2017-7-10,15,59,0,0,0,0,3,1,0,2,0,0,0,0,3,0,0,0,2,1,0
2017,July,7,10,2017-7-10,16,0,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,2,0,0
2017,July,7,10,2017-7-10,16,1,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,2,0,0
2017,July,7,10,2017-7-10,16,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2017,July,7,10,2017-7-10,16,3,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,2,0,0
2017,July,7,10,2017-7-10,16,4,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2017,July,7,10,2017-7-10,16,5,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,1,1,0
2017,July,7,10,2017-7-10,16,6,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,1,1,0
2017,July,7,10,2017-7-10,16,7,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,1,1,0
2017,July,7,10,2017-7-10,16,8,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2017,July,7,10,2017-7-10,16,9,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2017,July,7,10,2017-7-10,16,10,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2017,July,7,10,2017-7-10,16,11,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2017,July,7,10,2017-7-10,16,12,0,0,0,0,2,0,1,1,0,0,0,0,2,0,0,0,1,1,0
2017,July,7,10,2017-7-10,16,13,0,0,0,0,2,0,1,1,0,0,0,0,2,0,0,0,1,1,0
2017,July,7,10,2017-7-10,16,14,0,0,0,0,3,0,1,2,0,0,0,0,3,0,0,0,2,1,0
2017,July,7,10,2017-7-10,16,15,0,0,0,0,3,0,1,2,0,0,0,0,3,0,0,0,2,1,0
2017,July,7,10,2017-7-10,16,16,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,1,1,0
2017,July,7,10,2017-7-10,16,17,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,1,1,0
2017,July,7,10,2017-7-10,16,18,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2017,July,7,10,2017-7-10,16,19,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2017,July,7,10,2017-7-10,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,October,10,12,2017-10-12,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,October,10,12,2017-10-12,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,October,10,12,2017-10-12,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,October,10,12,2017-10-12,14,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,October,10,12,2017-10-12,14,19,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,October,10,12,2017-10-12,14,20,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2017,October,10,12,2017-10-12,14,21,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2017,October,10,12,2017-10-12,14,22,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2017,October,10,12,2017-10-12,14,23,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2017,October,10,12,2017-10-12,14,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,October,10,12,2017-10-12,14,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,October,10,12,2017-10-12,14,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,October,10,12,2017-10-12,14,27,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,14,28,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,14,29,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,14,30,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,14,31,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,14,32,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,14,33,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,14,34,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,14,35,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,14,36,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,14,37,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,14,38,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,14,39,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,14,40,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,14,41,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,14,42,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,14,43,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,2,0,0
2017,October,10,12,2017-10-12,14,44,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,2,0,0
2017,October,10,12,2017-10-12,14,45,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,2,0,0
2017,October,10,12,2017-10-12,14,46,0,0,0,0,3,2,0,1,0,0,0,0,2,1,0,0,3,0,0
2017,October,10,12,2017-10-12,14,47,0,0,0,0,3,2,0,1,0,0,0,0,2,1,0,0,3,0,0
2017,October,10,12,2017-10-12,14,48,0,0,0,0,3,2,0,1,0,0,0,0,2,1,0,0,3,0,0
2017,October,10,12,2017-10-12,14,49,0,0,0,0,3,2,0,1,0,0,0,0,2,1,0,0,3,0,0
2017,October,10,12,2017-10-12,14,50,0,0,0,0,3,2,0,1,0,0,0,0,2,1,0,0,3,0,0
2017,October,10,12,2017-10-12,14,51,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,2,0,0
2017,October,10,12,2017-10-12,14,52,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,2,0,0
2017,October,10,12,2017-10-12,14,53,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,2,0,0
2017,October,10,12,2017-10-12,14,54,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,2,0,0
2017,October,10,12,2017-10-12,14,55,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,2,0,0
2017,October,10,12,2017-10-12,14,56,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,14,57,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,14,58,0,0,0,0,2,0,0,2,0,0,0,0,1,1,0,0,2,0,0
2017,October,10,12,2017-10-12,14,59,0,0,0,0,2,0,0,2,0,0,0,0,1,1,0,0,2,0,0
2017,October,10,12,2017-10-12,15,0,0,0,0,0,2,0,0,2,0,0,0,0,1,1,0,0,2,0,0
2017,October,10,12,2017-10-12,15,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,15,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,15,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,15,4,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,15,5,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,15,6,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,15,7,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,15,8,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,1,1,0
2017,October,10,12,2017-10-12,15,9,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,1,1,0
2017,October,10,12,2017-10-12,15,10,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,1,1,0
2017,October,10,12,2017-10-12,15,11,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,1,1,0
2017,October,10,12,2017-10-12,15,12,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,1,1,0
2017,October,10,12,2017-10-12,15,13,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,1,1,0
2017,October,10,12,2017-10-12,15,14,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,1,1,0
2017,October,10,12,2017-10-12,15,15,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,1,1,0
2017,October,10,12,2017-10-12,15,16,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,1,1,0
2017,October,10,12,2017-10-12,15,17,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,15,18,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,15,19,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,15,20,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,15,21,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,15,22,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,15,23,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,15,24,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,15,25,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,15,26,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,15,27,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,15,28,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,15,29,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,15,30,0,0,0,0,2,0,0,2,0,0,0,0,1,1,0,0,2,0,0
2017,October,10,12,2017-10-12,15,31,0,0,0,0,2,0,0,2,0,0,0,0,1,1,0,0,2,0,0
2017,October,10,12,2017-10-12,15,32,0,0,0,0,2,0,0,2,0,0,0,0,1,1,0,0,2,0,0
2017,October,10,12,2017-10-12,15,33,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,15,34,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,15,35,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,15,36,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,15,37,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,15,38,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,15,39,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,15,40,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,15,41,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,15,42,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,15,43,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,15,44,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,15,45,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,15,46,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,15,47,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,15,48,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,15,49,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,15,50,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,15,51,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,15,52,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,15,53,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,15,54,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,15,55,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,15,56,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,15,57,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,15,58,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,15,59,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,16,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,16,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,16,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,16,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,16,4,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,16,5,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,16,6,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,16,7,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,16,8,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,16,9,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,16,10,0,0,0,0,2,0,0,1,1,0,0,0,1,1,0,0,1,1,0
2017,October,10,12,2017-10-12,16,11,0,0,0,0,2,0,0,1,1,0,0,0,1,1,0,0,1,1,0
2017,October,10,12,2017-10-12,16,12,0,0,0,0,2,0,0,1,1,0,0,0,1,1,0,0,1,1,0
2017,October,10,12,2017-10-12,16,13,0,0,0,0,2,0,0,1,1,0,0,0,1,1,0,0,1,1,0
2017,October,10,12,2017-10-12,16,14,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,12,2017-10-12,16,15,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,October,10,26,2017-10-26,15,5,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2017,October,10,26,2017-10-26,15,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2017,October,10,26,2017-10-26,15,7,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2017,October,10,26,2017-10-26,15,8,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2017,October,10,26,2017-10-26,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,October,10,26,2017-10-26,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,October,10,26,2017-10-26,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,October,10,26,2017-10-26,15,12,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2017,October,10,26,2017-10-26,15,13,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2017,October,10,26,2017-10-26,15,14,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2017,October,10,26,2017-10-26,15,15,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2017,October,10,26,2017-10-26,15,16,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2017,October,10,26,2017-10-26,15,17,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2017,October,10,26,2017-10-26,15,18,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2017,October,10,26,2017-10-26,15,19,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2017,October,10,26,2017-10-26,15,20,0,0,0,0,3,0,0,0,1,1,1,0,3,0,0,0,1,2,0
2017,October,10,26,2017-10-26,15,21,0,0,0,0,2,0,0,0,0,1,1,0,2,0,0,0,1,1,0
2017,October,10,26,2017-10-26,15,22,0,0,0,0,2,0,0,0,0,1,1,0,2,0,0,0,1,1,0
2017,October,10,26,2017-10-26,15,23,0,0,0,0,2,0,0,0,0,1,1,0,2,0,0,0,1,1,0
2017,October,10,26,2017-10-26,15,24,0,0,0,0,2,0,0,0,0,1,1,0,2,0,0,0,1,1,0
2017,October,10,26,2017-10-26,15,25,0,0,0,0,2,0,0,0,0,1,1,0,2,0,0,0,1,1,0
2017,October,10,26,2017-10-26,15,26,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2017,October,10,26,2017-10-26,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,October,10,26,2017-10-26,15,28,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2017,October,10,26,2017-10-26,15,29,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2017,October,10,26,2017-10-26,15,30,0,0,0,0,2,1,0,0,0,1,0,0,2,0,0,0,1,1,0
2017,October,10,26,2017-10-26,15,31,0,0,0,0,2,1,0,0,0,1,0,0,2,0,0,0,1,1,0
2017,October,10,26,2017-10-26,15,32,0,0,0,0,2,1,0,0,0,1,0,0,2,0,0,0,1,1,0
2017,October,10,26,2017-10-26,15,33,0,0,0,0,2,1,0,0,0,1,0,0,2,0,0,0,1,1,0
2017,October,10,26,2017-10-26,15,34,0,0,0,0,2,1,0,0,0,1,0,0,2,0,0,0,1,1,0
